Id,SalePrice
2804,148267.7513888889
2805,112034.43010378511
2806,92437.69607843137
2807,130379.61383838386
2808,157309.41237373737
2809,130228.83123376622
2810,136511.36479741018
2811,188454.97333333336
2812,147192.5640321681
2813,178539.87
2814,148432.22873913043
2815,92200.79910364146
2816,189416.33333333337
2817,203190.61333333337
2818,139730.6561535625
2819,117164.77
2820,145118.71250151892
2821,120373.75814370494
2822,188656.61414134887
2823,319519.98
2824,211393.93333333335
2825,190596.45
2826,142182.16734360412
2827,157930.41072649573
2828,233276.94773809527
2829,303458.28
2830,267626.99
2831,194975.99856837603
2832,254634.3422910423
2833,310461.43
2834,214698.5581746032
2835,206523.62115873012
2836,204074.8019047619
2837,150466.26019610075
2838,163150.31199321002
2839,184060.73875145183
2840,225032.78124542124
2841,204685.04944788545
2842,232197.60250360754
2843,159557.76345471523
2844,225639.0314285714
2845,119238.07402974872
2846,210595.92951948053
2847,227976.62194805194
2848,189273.30310432112
2849,213461.2719047619
2850,272731.79
2851,224607.08333333337
2852,243656.91166666668
2853,241689.19971428573
2854,153755.91815453005
2855,230409.34846031744
2856,198433.40660714288
2857,187653.13153846152
2858,211726.4357509157
2859,161475.83358585858
2860,129195.187995338
2861,136810.06733405482
2862,213869.1304401155
2863,129620.13571428572
2864,218451.14405555557
2865,152187.98255335496
2866,137540.62688787564
2867,112946.8190281963
2868,148590.971892185
2869,157543.652985348
2870,160006.23097784567
2871,99827.5
2872,79026.0
2873,102193.80130449616
2874,135551.72512820514
2875,116930.25427987218
2876,144591.5710805861
2877,114487.38166666668
2878,189848.19363636363
2879,152749.54647058825
2880,136189.4304059829
2881,190341.0
2882,129724.63506412115
2883,142888.58060430625
2884,163141.08466778346
2885,162488.09722222222
2886,189225.73214285716
2887,103171.510515873
2888,136770.15833333333
2889,77350.44444444444
2890,89058.19607843137
2891,136859.6882770008
2892,87597.42307692308
2893,114482.4375
2894,90379.44993894994
2895,271274.64
2896,249721.0875
2897,166441.44166666665
2898,142691.33384621522
2899,203667.1821547619
2900,166748.95488498962
2901,165946.80333333332
2902,181185.51142857145
2903,329491.45
2904,326809.62
2905,144504.87417027415
2906,293268.48
2907,105345.58965309201
2908,127458.10432272145
2909,159994.8688888889
2910,86726.96307692309
2911,103582.17523809524
2912,138801.75658285644
2913,104212.14293040293
2914,92271.40057692309
2915,93884.60724358977
2916,105513.64293040293
2917,185798.3856589645
2918,117597.81052281051
2919,252404.38
